assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,130,100,100,1,11334,0,0,0,0,0.0,0,0,1,-0.5,0.5,0,Petr,0.0,9,0,20.4,1,False,205.0,0,0,0,0,585,,2018-09-29T17:31:14Z,50,0,0,0,11334.jpg,3.4,0,27,Cech,1.5,False,1,a,1,3,0.0,24,76779,414,103269,2208,0.0,4.8,Cech,0
0,0,55,None,None,0,80201,0,0,-2,2,0.0,0,0,1,1.5,2.5,1,Bernd,2.0,4,0,7.3,2,False,73.4,0,0,0,0,315,,None,48,0,0,0,80201.jpg,2.0,0,9,Leno,1.6,False,19,a,1,3,0.0,8,31541,1080,74372,2811,0.4,1.7,Leno,0
0,0,0,0,0,0,51507,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,3,False,0.0,0,0,0,0,0,Lack of match fitness - Expected back 11 Nov,2018-07-05T14:31:07Z,54,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,6,i,1,3,0.0,0,529,29,4015,62,0.0,0.0,Koscielny,0
4,3,194,75,None,2,98745,0,0,-1,1,129.2,0,0,2,2.8,4.8,1,Héctor,4.3,12,0,46.4,4,False,196.8,0,0,0,0,855,Muscle injury - 75% chance of playing,2018-10-28T17:01:16Z,54,1,0,0,98745.jpg,3.6,0,0,Bellerín,10.9,False,2,d,1,3,138.0,36,272720,6610,468075,51902,0.8,6.7,Bellerín,1
1,2,124,75,75,2,38411,0,0,0,0,75.1,1,0,2,0.9,1.7,0,Nacho,1.7,8,1,38.5,5,False,149.2,0,0,0,0,630,Hamstring injury - 75% chance of playing,2018-10-22T19:31:15Z,55,0,0,0,38411.jpg,4.3,0,0,Monreal,1.8,False,18,d,1,3,161.0,30,153714,139,120533,14929,0.3,5.5,Monreal,1
0,3,78,None,None,1,156074,0,0,-1,1,2.6,0,0,2,0.8,1.8,1,Rob,1.3,4,0,10.6,6,False,91.4,0,0,0,0,411,,None,44,0,0,0,156074.jpg,2.8,0,0,Holding,0.6,False,16,a,1,3,11.0,14,15132,987,21472,911,0.3,3.2,Holding,1
0,1,173,None,None,2,69140,0,0,-1,1,33.6,0,0,2,1.2,2.2,1,Shkodran,1.7,13,1,41.1,7,False,273.6,0,0,0,0,900,,None,54,0,0,0,69140.jpg,2.9,0,0,Mustafi,1.4,False,20,a,1,3,103.0,29,34206,888,47061,2955,0.3,5.4,Mustafi,2
0,0,0,75,75,0,111457,0,0,-1,1,0.0,0,0,2,-0.4,0.4,0,Sead,0.0,0,0,0.0,8,False,0.0,0,0,0,0,0,Hamstring injury - 75% chance of playing,2018-10-22T22:31:15Z,49,0,0,0,111457.jpg,0.0,0,0,Kolasinac,0.3,False,31,d,1,3,0.0,0,1586,24,21168,298,0.0,0.0,Kolasinac,0
0,0,0,0,0,0,233963,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,10,False,0.0,0,0,0,0,0,Groin Injury - Expected back 11 Nov,2018-09-25T09:01:13Z,48,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.1,False,27,i,1,3,0.0,0,975,13,8519,105,0.0,0.0,Mavropanos,0
0,0,8,None,None,0,27335,0,0,-4,4,18.7,0,0,2,0.2,1.2,0,Stephan,0.7,3,0,3.5,11,False,13.4,0,0,0,0,160,,None,46,0,0,0,27335.jpg,1.0,0,0,Lichtsteiner,1.0,False,12,a,1,3,3.0,3,10986,451,90966,1091,0.2,0.7,Lichtsteiner,1
0,0,60,100,100,0,39476,-1,1,-4,4,12.1,0,0,2,-0.5,0.5,0,Sokratis,0.0,9,0,11.1,12,False,92.2,0,0,0,0,488,,2018-10-16T09:01:15Z,51,0,0,0,39476.jpg,0.8,0,0,Papastathopoulos,1.2,False,5,a,1,3,6.0,5,13174,305,91275,1404,0.0,1.0,Sokratis,3
1,7,153,100,100,2,37605,0,0,-1,1,223.6,1,0,3,4.2,5.2,2,Mesut,4.7,9,3,51.9,13,False,197.6,0,0,0,0,656,,2018-10-07T10:31:16Z,84,0,0,0,37605.jpg,5.4,0,0,Özil,6.5,False,10,a,1,3,97.0,43,340182,14420,268978,36811,0.6,5.1,Özil,0
3,1,115,100,100,3,41792,0,0,-1,1,185.2,0,0,3,3.5,4.5,1,Aaron,4.0,6,1,50.6,14,False,164.2,0,0,0,0,520,,2018-08-02T07:01:09Z,74,0,0,0,41792.jpg,3.3,0,0,Ramsey,1.8,False,8,a,1,3,156.0,33,139509,790,122038,18740,0.5,4.5,Ramsey,0
2,0,90,100,100,0,153133,0,0,0,0,86.4,0,0,3,1.5,2.5,2,Alex,2.0,7,1,29.7,15,False,103.8,0,0,0,0,413,,2018-09-03T09:01:13Z,55,0,0,0,153133.jpg,3.1,0,0,Iwobi,1.2,False,17,a,1,3,108.0,22,110125,2096,104985,4058,0.4,4.0,Iwobi,0
0,0,0,0,None,0,153256,0,0,-2,2,0.0,0,0,3,0.0,0.5,0,Mohamed,0.0,0,0,0.0,16,False,0.0,0,0,0,0,0,Thigh injury - Expected back 25 Nov,2018-10-31T10:31:13Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,2.6,False,4,i,1,3,0.0,0,80366,1456,119494,6533,0.0,0.0,Elneny,0
1,2,148,None,None,2,84450,0,0,-2,2,178.1,0,0,3,2.8,3.8,7,Granit,3.3,12,2,46.0,17,False,232.2,0,0,0,0,834,,None,53,0,0,0,84450.jpg,3.2,0,0,Xhaka,3.3,False,34,a,1,3,48.0,32,111542,7500,178698,5555,0.6,6.0,Xhaka,4
1,2,79,100,100,0,57249,0,0,-2,2,101.7,1,0,3,0.8,1.8,0,Henrikh,1.3,9,1,37.4,18,False,95.8,0,0,0,0,442,,2018-09-21T11:31:13Z,68,0,0,0,57249.jpg,3.1,0,0,Mkhitaryan,5.6,False,7,a,1,3,177.0,22,726982,844,1153882,18586,0.2,3.2,Mkhitaryan,0
0,0,0,0,0,0,200641,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Reiss,0.0,0,0,0.0,19,False,0.0,0,0,0,0,0,Season-long loan to Hoffenheim,2018-09-02T07:29:58Z,44,0,0,0,200641.jpg,0.0,0,0,Nelson,0.5,False,48,u,1,3,0.0,0,4045,5,28949,378,0.0,0.0,Nelson,0
0,0,7,100,100,0,154043,0,0,-1,1,10.3,0,0,3,-0.5,0.5,0,Ainsley,0.0,1,0,2.1,20,False,10.8,0,0,0,0,34,,2018-08-12T16:01:12Z,44,0,0,0,154043.jpg,1.0,0,0,Maitland-Niles,0.3,False,15,a,1,3,0.0,1,4627,183,25603,286,0.0,0.2,Maitland-Niles,0
1,3,62,100,100,0,50175,0,0,0,0,56.7,0,0,4,1.5,2.5,1,Danny,2.0,3,1,19.2,21,False,73.6,0,0,0,0,137,,2018-10-13T13:31:14Z,65,0,0,0,50175.jpg,2.6,0,0,Welbeck,0.7,False,23,a,1,3,62.0,18,26496,1230,35382,1538,0.3,2.8,Welbeck,0
4,7,168,None,None,2,59966,0,0,3,-3,144.1,1,0,4,4.8,5.8,2,Alexandre,5.3,9,4,70.4,22,False,238.2,0,0,0,0,715,,None,98,0,0,0,59966.jpg,5.2,0,0,Lacazette,14.5,False,9,a,1,3,325.0,52,923714,21398,361889,81235,0.5,5.3,Lacazette,0
2,11,247,100,100,3,54694,1,-1,-1,1,129.5,2,0,4,11.2,12.2,8,Pierre-Emerick,11.7,9,7,73.7,23,True,298.6,0,0,0,0,688,,2018-10-03T15:01:14Z,109,0,0,0,54694.jpg,6.3,0,0,Aubameyang,15.0,False,14,a,1,3,309.0,63,631658,99422,824034,19913,1.1,5.8,Aubameyang,0
2,1,112,100,100,2,198849,0,0,-1,1,51.5,0,0,3,2.8,3.8,6,Lucas,3.3,6,0,18.2,450,False,116.2,0,0,0,0,614,,2018-09-23T14:31:13Z,49,0,0,0,198849.jpg,2.2,0,0,Torreira,1.5,False,11,a,1,3,14.0,22,47896,3179,75377,2039,0.7,4.5,Torreira,2
0,0,85,0,None,0,242166,0,0,0,0,47.2,0,0,3,0.0,1.5,1,Matteo,1.0,10,0,15.3,451,False,89.8,0,0,0,0,478,Suspended until 11 Nov,2018-11-01T01:01:15Z,45,0,0,0,242166.jpg,1.3,0,0,Guendouzi,2.2,False,29,s,1,3,16.0,10,186793,1409,159055,6207,0.2,2.2,Guendouzi,2
0,0,0,None,None,0,98980,0,0,0,0,0.0,0,0,1,-0.5,0.5,0,Emiliano,0.0,0,0,0.0,542,False,0.0,0,0,0,0,0,,None,40,0,0,0,98980.jpg,0.0,0,0,Martínez,0.1,False,26,a,1,3,0.0,0,5981,1527,1400,402,0.0,0.0,Martínez,0
0,0,0,None,None,0,209289,0,0,0,0,0.0,0,0,3,-0.5,0.5,0,Emile,0.0,0,0,0.0,545,False,0.0,0,0,0,0,0,,None,45,0,0,0,209289.jpg,0.0,0,0,Smith-Rowe,0.0,False,55,a,1,3,0.0,0,59,26,25,14,0.0,0.0,Smith-Rowe,0
0,0,0,None,None,0,209037,0,0,0,0,0.0,0,0,2,-0.5,0.5,0,Zech,0.0,0,0,0.0,546,False,0.0,0,0,0,0,0,,None,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,47,a,1,3,0.0,0,576,308,151,101,0.0,0.0,Medley,0
0,2,175,None,None,4,40349,0,0,0,0,0.0,0,0,1,6.5,7.5,6,Asmir,7.0,12,0,16.7,24,False,165.6,0,0,0,0,900,,None,45,0,0,0,40349.jpg,3.7,0,24,Begovic,4.4,False,27,a,2,91,0.0,37,95930,2602,110525,4146,1.6,8.2,Begovic,0
0,0,0,None,None,0,18726,0,0,0,0,0.0,0,0,1,-0.5,0.5,0,Artur,0.0,0,0,0.0,25,False,0.0,0,0,0,0,0,,None,40,0,0,0,18726.jpg,0.0,0,0,Boruc,6.2,False,1,a,2,91,0.0,0,58817,1689,108520,3638,0.0,0.0,Boruc,0
1,0,135,75,None,3,15149,0,0,-1,1,76.5,0,0,2,4.1,6.5,6,Simon,6.0,7,0,23.9,26,False,141.2,0,0,0,0,552,Groin Injury - 75% chance of playing,2018-10-30T23:31:13Z,44,0,0,0,15149.jpg,2.9,0,0,Francis,0.4,False,2,d,2,91,22.0,26,10531,1430,16357,705,1.4,5.9,Francis,0
1,3,216,None,None,4,56917,0,0,1,-1,14.4,1,0,2,5.2,6.2,5,Steve,5.7,12,1,38.7,27,False,278.0,0,0,0,0,900,,None,46,0,0,0,56917.jpg,4.2,0,0,Cook,8.7,False,3,a,2,91,95.0,42,605533,11528,281831,8603,1.2,9.1,Steve Cook,1
0,0,70,100,75,2,41320,0,0,-3,3,76.6,0,0,2,1.5,1.9,6,Charlie,2.0,3,0,17.7,28,False,68.2,0,0,0,0,360,,2018-10-27T14:01:13Z,42,0,0,0,41320.jpg,3.5,0,0,Daniels,4.8,False,11,a,2,91,33.0,14,50175,2012,648696,2511,0.5,3.3,Daniels,1
0,0,168,None,None,4,54469,0,0,0,0,56.0,0,0,2,5.5,6.5,6,Adam,6.0,9,1,26.2,29,False,158.6,0,0,0,0,846,,None,45,0,0,0,54469.jpg,3.6,1,0,Smith,1.0,False,15,a,2,91,47.0,36,48764,4636,30891,1569,1.3,8.0,Adam Smith,0
0,0,0,None,None,0,149484,0,0,-2,2,0.0,0,0,2,-0.5,0.5,0,Tyrone,0.0,0,0,0.0,30,False,0.0,0,0,0,0,0,,None,43,0,0,0,149484.jpg,0.0,0,0,Mings,0.1,False,26,a,2,91,0.0,0,849,37,5618,123,0.0,0.0,Mings,0
0,4,197,100,100,4,126184,0,0,0,0,10.5,0,0,2,5.8,6.8,7,Nathan,6.3,12,1,37.6,31,False,251.6,0,0,0,0,900,,2018-08-05T11:01:10Z,50,0,0,0,126184.jpg,4.1,0,0,Aké,4.6,False,5,a,2,91,114.0,41,133869,10720,113814,3776,1.3,8.2,Aké,0
0,0,0,None,None,0,222434,0,0,-1,1,0.0,0,0,2,-0.5,0.5,0,Jack,0.0,0,0,0.0,32,False,0.0,0,0,0,0,0,,None,39,0,0,0,222434.jpg,0.0,0,0,Simpson,4.4,False,25,a,2,91,0.0,0,51754,1650,135415,3974,0.0,0.0,Simpson,0
0,0,0,100,100,0,20037,-1,1,-2,2,0.0,0,0,3,-0.5,0.5,0,Marc,0.0,0,0,0.0,34,False,0.0,0,0,0,0,0,,2018-08-29T15:31:12Z,43,0,0,0,20037.jpg,0.0,0,0,Pugh,0.4,False,7,a,2,91,0.0,0,4115,185,21509,445,0.0,0.0,Pugh,0
0,0,49,None,None,1,15237,0,0,-3,3,55.7,0,0,3,-0.5,0.5,0,Andrew,0.0,7,0,11.8,35,False,47.4,0,0,0,0,357,,None,47,0,0,0,15237.jpg,1.8,0,0,Surman,0.2,False,6,a,2,91,15.0,9,6491,99,18374,467,0.0,1.9,Surman,1
0,3,36,100,100,0,56872,0,0,0,0,40.8,0,0,3,0.5,1.5,1,Junior,1.0,2,1,12.1,36,False,49.8,0,0,0,0,87,,2018-09-22T13:01:14Z,60,0,0,0,56872.jpg,2.6,0,0,Stanislas,0.1,False,19,a,2,91,31.0,13,5342,103,4640,564,0.2,2.2,Stanislas,0
0,0,46,75,75,1,40387,0,0,-1,1,66.4,0,0,3,0.4,1.1,1,Dan,1.0,7,0,19.2,37,False,84.6,0,0,0,0,517,,2018-09-23T00:01:15Z,49,0,0,0,40387.jpg,1.3,0,0,Gosling,0.1,False,4,a,2,91,42.0,12,2715,49,5176,148,0.2,2.4,Gosling,3
0,0,7,None,None,0,103912,0,0,-4,4,47.2,0,0,3,-0.2,0.8,0,Jordon,0.3,2,0,6.7,38,False,11.6,0,0,0,0,49,,None,51,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,10,a,2,91,8.0,3,1971,67,21433,304,0.1,0.6,Ibe,0
0,0,64,None,None,3,155408,0,0,-2,2,34.5,0,0,3,2.5,3.5,3,Lewis,3.0,3,0,9.2,39,False,38.6,0,0,0,0,365,,None,48,0,0,0,155408.jpg,1.9,0,0,Cook,0.2,False,16,a,2,91,18.0,15,4245,462,11975,388,0.6,3.1,Lewis Cook,0
5,9,247,100,100,4,90105,1,-1,6,-6,340.2,2,0,3,6.2,7.2,11,Ryan,6.7,12,3,81.3,40,True,292.6,0,0,0,0,859,,2018-10-20T13:01:16Z,61,0,0,0,90105.jpg,6.2,0,0,Fraser,23.5,False,24,a,2,91,180.0,62,1708027,76383,524841,27834,1.1,10.2,Fraser,1
0,0,0,0,0,0,122342,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Emerson,0.0,0,0,0.0,41,False,0.0,0,0,0,0,0,Loaned to Hibernian,2018-08-09T20:43:58Z,45,0,0,0,122342.jpg,0.0,0,0,Hyndman,0.0,False,22,u,2,91,0.0,0,50,2,2271,38,0.0,0.0,Hyndman,0
0,2,121,None,None,4,111317,0,0,1,-1,125.2,0,0,3,5.5,6.5,8,David,6.0,7,3,52.0,42,False,166.4,0,0,0,0,633,,None,51,0,0,0,111317.jpg,4.0,0,0,Brooks,2.1,False,20,a,2,91,228.0,36,147987,18815,36105,5334,1.2,7.1,Brooks,1
7,6,193,None,None,4,75115,1,-1,6,-6,180.2,3,0,4,8.8,9.8,13,Callum,9.3,10,5,84.5,43,True,271.0,0,0,0,0,877,,None,66,0,1,0,75115.jpg,6.3,0,0,Wilson,28.6,False,13,a,2,91,397.0,63,1835364,216063,558872,15658,1.4,9.5,Wilson,2
0,0,8,100,100,0,178304,0,0,-1,1,0.9,0,0,4,-0.5,0.5,0,Lys,0.0,3,0,0.3,44,False,0.4,0,0,0,0,17,,2018-09-01T13:01:13Z,49,0,0,0,178304.jpg,1.0,0,0,Mousset,0.2,False,9,a,2,91,2.0,4,6916,174,13456,361,0.0,0.8,Mousset,0
1,8,141,75,75,4,78007,0,0,-1,1,149.5,2,0,4,3.4,4.1,0,Joshua,5.0,9,4,61.4,45,False,208.6,0,0,0,0,779,Ankle injury - 75% chance of playing,2018-10-26T10:01:17Z,64,0,0,0,78007.jpg,4.9,0,0,King,4.3,False,17,d,2,91,260.0,44,257031,2795,427260,39556,0.8,6.9,King,1
0,0,9,None,None,0,7958,0,0,-3,3,0.0,0,0,4,-0.2,0.8,1,Jermain,0.3,2,0,2.6,46,False,3.0,0,0,0,0,14,,None,57,0,0,0,7958.jpg,1.0,0,0,Defoe,0.5,False,18,a,2,91,23.0,3,6865,321,35347,538,0.1,0.5,Defoe,0
0,0,37,75,75,0,171129,0,0,-1,1,61.1,0,0,2,-0.4,0.4,0,Diego,0.0,6,0,12.3,473,False,46.0,0,0,0,0,225,,2018-09-28T10:01:14Z,44,0,0,0,171129.jpg,0.7,0,0,Rico,0.1,False,21,a,2,91,16.0,2,5812,18,5563,247,0.0,0.5,Rico,0
1,1,93,100,100,4,152551,0,0,0,0,44.3,0,0,3,2.5,3.5,3,Jefferson,3.0,7,0,22.5,494,False,134.0,0,0,0,0,614,,2018-08-25T13:01:12Z,45,0,0,0,152551.jpg,2.7,0,0,Lerma,0.4,False,8,a,2,91,47.0,19,17718,2019,14771,1185,0.7,4.2,Lerma,3
0,7,209,None,None,3,131897,0,0,0,0,0.0,0,0,1,9.5,9.5,10,Mathew,10.0,13,0,29.9,47,False,298.4,0,0,0,0,900,,None,45,0,0,0,131897.jpg,4.5,0,43,Ryan,5.1,False,1,a,3,36,0.0,45,127214,40980,113904,2900,2.2,10.0,Ryan,0
0,2,150,100,100,3,83299,0,0,-1,1,32.8,0,0,2,5.8,5.8,5,Lewis,6.3,10,0,22.7,48,False,175.6,0,0,0,0,739,,2018-09-01T13:01:13Z,44,0,0,0,83299.jpg,2.8,0,0,Dunk,1.5,False,5,a,3,36,18.0,25,20994,3729,95554,1240,1.4,5.7,Dunk,1
2,3,194,100,100,3,61933,1,-1,1,-1,21.1,1,0,2,5.5,5.5,6,Shane,6.0,13,2,45.0,49,False,346.8,0,0,0,0,900,,2018-07-05T14:31:07Z,46,0,0,0,61933.jpg,4.5,0,0,Duffy,5.6,False,4,a,3,36,82.0,45,236531,44387,96415,4342,1.3,9.8,Duffy,2
1,4,100,100,100,3,11352,0,0,-1,1,37.1,1,0,2,7.8,7.8,12,Bruno,8.3,0,0,11.1,50,False,69.0,0,0,0,0,272,,2018-10-22T13:01:15Z,44,0,0,0,11352.jpg,6.5,0,0,Saltor Grau,0.5,False,2,a,3,36,4.0,26,20912,19671,11014,1447,1.9,5.9,Bruno,0
0,0,136,100,100,3,42748,0,0,0,0,47.3,0,0,2,5.5,5.5,6,Gaëtan,6.0,13,0,14.7,51,False,101.2,0,0,0,0,874,,2018-10-20T13:01:16Z,45,0,0,0,42748.jpg,2.6,0,0,Bong,0.2,False,3,a,3,36,0.0,26,4410,824,5280,261,1.3,5.8,Bong,0
0,0,0,None,None,0,43808,0,0,-1,1,0.0,0,0,2,-0.5,-0.5,0,Markus,0.0,0,0,0.0,52,False,0.0,0,0,0,0,0,,None,39,0,0,0,43808.jpg,0.0,0,0,Suttner,5.0,False,29,a,3,36,0.0,0,34641,793,202417,3837,0.0,0.0,Suttner,0
0,0,0,None,None,0,74375,0,0,-1,1,0.0,0,0,2,-0.5,-0.5,0,Ezequiel,0.0,0,0,0.0,53,False,0.0,0,0,0,0,0,,None,39,0,0,0,74375.jpg,0.0,0,0,Schelotto,1.7,False,21,a,3,36,0.0,0,19986,530,63476,1389,0.0,0.0,Schelotto,0
0,0,17,None,None,0,52484,0,0,-2,2,0.3,0,0,2,-0.5,-0.5,0,Leon,0.0,3,0,3.6,54,False,34.2,0,0,0,0,160,,None,43,0,0,0,52484.jpg,1.0,0,0,Balogun,0.1,False,14,a,3,36,2.0,2,2293,23,6447,167,0.0,0.5,Balogun,1
3,1,121,None,None,1,83543,0,0,0,0,207.7,0,0,3,0.5,0.5,0,Anthony,1.0,13,1,56.8,55,False,178.6,0,0,0,0,686,,None,55,0,0,0,83543.jpg,3.3,0,0,Knockaert,1.6,False,11,a,3,36,181.0,30,134413,555,76421,19649,0.2,5.5,Knockaert,3
0,0,89,100,100,2,40845,0,0,-1,1,32.9,0,0,3,1.5,1.5,3,Dale,2.0,9,0,16.3,56,False,118.2,0,0,0,0,650,,2018-10-20T13:01:16Z,44,0,0,0,40845.jpg,1.8,0,0,Stephens,4.8,False,6,a,3,36,11.0,14,51264,1679,341259,5047,0.5,3.2,Stephens,3
1,0,81,None,None,3,38490,0,0,-1,1,29.7,0,0,3,4.2,4.2,2,Beram,4.7,5,1,19.9,57,False,142.2,0,0,0,0,430,,None,44,0,0,0,38490.jpg,3.0,0,0,Kayal,0.8,False,7,a,3,36,27.0,18,48396,10710,11872,3419,1.1,4.1,Kayal,4
1,0,79,None,None,3,109345,0,0,0,0,136.9,0,0,3,2.5,2.5,3,Solomon,3.0,12,0,32.5,58,False,93.4,0,0,0,0,793,,None,50,0,0,0,109345.jpg,2.6,0,0,March,0.2,False,20,a,3,36,93.0,26,11718,372,9321,464,0.6,5.2,March,0
0,3,36,0,0,0,60307,0,0,-3,3,76.4,1,0,3,0.0,0.0,0,Pascal,0.0,4,1,21.0,59,False,70.6,0,0,0,0,217,Lack of match fitness - Expected back 03 Nov,2018-09-03T16:01:13Z,67,0,1,0,60307.jpg,2.8,0,0,Groß,1.8,False,13,i,3,36,63.0,11,42814,41,322353,3085,0.0,1.6,Groß,0
0,0,71,0,0,1,66242,-1,1,-2,2,27.8,0,0,3,0.0,0.0,0,Davy,1.0,13,0,12.3,60,False,77.2,0,0,0,0,692,Ankle injury - Unknown return date,2018-10-05T21:01:15Z,48,0,0,0,66242.jpg,2.0,0,0,Pröpper,0.1,False,24,i,3,36,17.0,16,2109,14,6963,261,0.2,3.3,Pröpper,1
1,0,32,100,100,2,167473,0,0,-1,1,5.5,0,0,3,2.8,2.8,3,José Heriberto,3.3,0,0,7.9,61,False,23.8,0,0,0,0,185,,2018-09-29T13:01:13Z,59,0,0,0,167473.jpg,2.8,0,0,Izquierdo Mena,0.1,False,19,a,3,36,49.0,11,2674,194,8283,295,0.6,1.9,Izquierdo,0
0,7,149,100,75,2,20529,-1,1,0,0,69.4,1,0,4,5.2,3.9,7,Glenn,5.7,10,6,53.3,62,False,216.8,0,0,0,0,752,,2018-10-27T14:01:13Z,65,0,0,0,20529.jpg,4.7,0,0,Murray,3.8,False,17,a,3,36,251.0,47,291357,79273,139117,5415,0.9,7.2,Murray,2
0,0,0,0,0,0,38499,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Tomer,0.0,0,0,0.0,63,False,0.0,0,0,0,0,0,Season-long loan to Queens Park Rangers,2018-08-23T13:01:11Z,49,0,0,0,38499.jpg,0.0,0,0,Hemed,0.1,False,25,u,3,36,0.0,0,1261,6,10090,89,0.0,0.0,Hemed,0
0,0,0,0,0,0,28462,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,64,False,0.0,0,0,0,0,0,Transferred to Reading,2018-08-01T08:30:27Z,45,0,0,0,28462.jpg,0.0,0,0,Baldock,0.4,False,9,u,3,36,0.0,0,1034,36,14096,204,0.0,0.0,Baldock,0
0,0,17,100,100,1,106757,0,0,-2,2,37.6,0,0,4,0.5,0.5,0,Jürgen,1.0,3,0,12.5,65,False,9.0,0,0,0,0,207,,2018-07-23T12:31:08Z,53,0,0,0,106757.jpg,1.1,0,0,Locadia,0.1,False,9,a,3,36,82.0,9,2540,76,5219,221,0.2,1.7,Locadia,1
0,0,0,100,100,0,93284,0,0,0,0,0.0,0,0,4,-0.5,-0.5,0,Florin,0.0,0,0,0.0,66,False,0.0,0,0,0,0,0,,2018-09-22T15:31:13Z,50,0,0,0,93284.jpg,0.0,0,0,Andone,0.1,False,10,a,3,36,0.0,0,1245,99,3600,124,0.0,0.0,Andone,0
0,0,0,None,None,0,50093,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,179,False,0.0,0,0,0,0,0,,None,40,0,0,0,50093.jpg,0.0,0,0,Button,1.7,False,27,a,3,36,0.0,0,26807,722,28300,858,0.0,0.0,Button,0
0,0,0,None,None,0,49262,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0,Jason,0.0,0,0,0.0,439,False,0.0,0,0,0,0,0,,None,40,0,0,0,49262.jpg,0.0,0,0,Steele,1.4,False,23,a,3,36,0.0,0,14015,465,18926,637,0.0,0.0,Steele,0
0,0,19,None,None,0,209362,0,0,-3,3,15.8,0,0,2,-0.2,-0.2,0,Bernardo,0.3,2,0,4.7,440,False,31.0,0,0,0,0,112,,None,42,0,0,0,209362.jpg,0.5,0,0,Fernandes da Silva Junior,0.1,False,30,a,3,36,0.0,1,826,18,7528,115,0.1,0.2,Bernardo,1
0,0,30,None,None,0,227127,0,0,-2,2,24.4,0,0,3,0.5,0.5,1,Yves,1.0,8,0,8.6,466,False,31.4,0,0,0,0,421,,None,48,0,0,0,227127.jpg,1.3,0,0,Bissouma,0.0,False,8,a,3,36,31.0,12,961,14,2234,58,0.2,2.5,Bissouma,1
0,0,29,None,None,3,165210,0,0,-2,2,57.9,0,0,3,1.8,1.8,3,Alireza,2.3,1,0,12.6,476,False,27.0,0,0,0,0,347,,None,68,0,0,0,165210.jpg,1.4,0,0,Jahanbakhsh,0.7,False,16,a,3,36,42.0,13,1660,59,41203,364,0.3,1.9,Jahanbakhsh,2
0,0,67,None,None,0,86153,0,0,-1,1,84.1,0,0,2,-0.5,-0.5,0,Martín,0.0,11,0,21.9,503,False,112.0,0,0,0,0,540,,None,44,0,0,0,86153.jpg,1.0,0,0,Montoya,0.1,False,22,a,3,36,23.0,6,4619,33,8676,292,0.0,1.4,Montoya,1
0,0,0,100,100,0,21205,0,0,-2,2,0.0,0,0,1,0.0,-0.5,0,Tom,0.0,0,0,0.0,67,False,0.0,0,0,0,0,0,,2018-08-12T12:31:12Z,48,0,0,0,21205.jpg,0.0,0,0,Heaton,0.1,False,1,a,4,90,0.0,0,1862,26,4838,130,0.0,0.0,Heaton,0
0,0,0,0,0,0,98747,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Nick,0.0,0,0,0.0,68,False,0.0,0,0,0,0,0,Shoulder Dislocation - Unknown return date,2018-07-27T07:01:08Z,49,0,0,0,98747.jpg,0.0,0,0,Pope,0.2,False,29,i,4,90,0.0,0,484,22,13498,173,0.0,0.0,Pope,0
0,0,115,None,None,2,68983,-1,1,-3,3,50.2,0,0,2,0.3,-0.2,0,Matthew,0.3,18,0,20.1,69,False,123.2,0,0,0,0,720,,None,47,0,0,0,68983.jpg,1.8,0,0,Lowton,0.4,False,2,a,4,90,27.0,14,8758,135,37591,626,0.1,3.0,Lowton,3
1,2,162,None,None,2,51927,-1,1,-2,2,25.6,0,0,2,0.3,-0.2,0,Ben,0.3,21,0,31.1,70,False,255.4,0,0,0,0,900,,None,48,0,0,0,51927.jpg,2.4,0,0,Mee,2.5,False,6,a,4,90,30.0,24,68830,289,184784,5202,0.1,5.0,Mee,1
0,0,44,0,0,1,40616,-1,1,-3,3,17.2,0,0,2,0.0,0.0,0,Stephen,0.0,6,0,8.5,71,False,48.4,0,0,0,0,228,Knee injury - Unknown return date,2018-10-16T15:31:15Z,47,0,0,0,40616.jpg,2.3,0,0,Ward,0.7,False,23,i,4,90,19.0,7,11282,16,100908,2054,0.0,1.5,Ward,1
